Id,Departamento,Tipo,Nombre,Direccion,Telefono,Latitud,Longitud,Fuente
1532,La Paz,Mercado,MERCADO NUESTRA SEÑORA DE LA PAZ,,,-16495542,-68103042,geobo
1533,La Paz,Mercado,MERCADO PASANKERI KM7,,,-16522962,-68143332,geobo
1534,La Paz,Mercado,MERCADO POPULAR DE ALTO OBRAJES,,,-16523606,-68104050,geobo
1535,La Paz,Mercado,MERCADO POPULAR PURA PURA,,,-16487745,-68150860,geobo
1536,La Paz,Mercado,MERCADO POPULAR RAUL SALMON 6 DE JUNIO,,,-16528206,-68123464,geobo
1537,La Paz,Mercado,MERCADO PRIVADO DE VILLA FATIMA,,,-16481100,-68120901,geobo
1538,La Paz,Mercado,MERCADO PROVISIOnaL LOS PINOS,,,-16542589,-68071505,geobo
1539,La Paz,Mercado,MERCADO RODRIGUES,,,-16500181,-68138986,geobo
1540,La Paz,Mercado,MERCADO RODRIGUEZ,,,-16500800,-68139526,geobo
1541,La Paz,Mercado,MERCADO RURAL DE CHINCANI,,,-16500102,-68081892,geobo
1542,La Paz,Mercado,MERCADO SAGRADO CORAZON DE JESUS,,,-16500822,-68153150,geobo
1543,La Paz,Mercado,MERCADO SAN CRISTOBAL,,,-16510396,-68145639,geobo
1544,La Paz,Mercado,MERCADO SAN ISIDRO,,,-16510877,-68106165,geobo
1545,La Paz,Mercado,MERCADO SAN JOSE,,,-16489127,-68158614,geobo
1546,La Paz,Mercado,MERCADO SAN JOSE DE MALLASILLA,,,-16566767,-68100704,geobo
1547,La Paz,Mercado,MERCADO SAN JUAN,,,-16491128,-68104088,geobo
1548,La Paz,Mercado,MERCADO SANCHEZ LIMA,,,-16507991,-68136735,geobo
1549,La Paz,Mercado,MERCADO SANTIAGO DE MUnaYPATA,,,-16489888,-68156545,geobo
1550,La Paz,Mercado,MERCADO SOPOCACHI,,,-16509351,-68129408,geobo
1551,La Paz,Mercado,MERCADO STRONGEST,,,-16515786,-68139929,geobo
1552,La Paz,Mercado,MERCADO TEOFILO MIRANDA,,,-16497146,-68116324,geobo
1553,La Paz,Mercado,MERCADO URKUPIÑA BAJO SAN ISIDRO,,,-16512052,-68107734,geobo
1554,La Paz,Mercado,MERCADO URUGUAY,,,-16497213,-68143713,geobo
1555,La Paz,Mercado,MERCADO VICENTE,,,-16497943,-68144297,geobo
1556,La Paz,Mercado,MERCADO VILLA ARMONIA,,,-16508744,-68110556,geobo
1557,La Paz,Mercado,MERCADO VILLA ARMONIA,,,-16508650,-68110747,geobo
1558,La Paz,Mercado,MERCADO VILLA ARMONIA,,,-16508669,-68110924,geobo
1559,La Paz,Mercado,MERCADO VILLA ARMONIA,,,-16508706,-68110634,geobo
1560,La Paz,Mercado,MERCADO VILLA ARMONIA,,,-16508830,-68110426,geobo
1561,La Paz,Mercado,MERCADO VILLA EL CARMEN,,,-16469001,-68115255,geobo
1562,La Paz,Mercado,MERCADO VILLA FATIMA,,,-16480552,-68121093,geobo
1563,La Paz,Mercado,MERCADO VILLA NUEVA POTOSI,,,-16505482,-68149345,geobo
1564,La Paz,Mercado,MERCADO VIRGEN DE LAS NIEVES,,,-16475460,-68149372,geobo
1565,La Paz,Mercado,SUMAYA MERCADO DE BRUJAS,,,-16496160,-68138757,geobo
1566,La Paz,Mercado,MERCADO MODELO SAN JOSE COROICO,,,-16189497,-67727843,geobo
1567,La Paz,Mercado,MERCADO POPULAR DE ACHACACHI,,,-16043432,-68683960,geobo
1568,La Paz,Mercado,MERCADO LANZA,,,-16410793,-67526487,geobo
1569,La Paz,Mercado,MERCADO VIRGEN DE COPACABAna,,,-16406308,-67529120,geobo
1570,La Paz,Mercado,MERCADO CAMPESINO,,,-15586936,-67247128,geobo
1571,La Paz,Mercado,MERCADO VIRGEN DE CANDELARIA,,,-15586455,-67247578,geobo
1572,Oruro,Mercado,MERCADO ANTOFAGASTA,,,-18903386,-66764101,geobo
1573,Oruro,Mercado,MERCADO CAMPESINO,,,-18900454,-66763680,geobo
1574,Oruro,Mercado,MERCADO 6 DE AGOSTO,,,-17638522,-67219631,geobo
1575,Oruro,Mercado,ASOCIACION DE COMERCIANTES MERCADO MARIA AYMA,,,-17946043,-67095115,geobo
1576,Oruro,Mercado,MERCADO AURORA,,,-17912889,-67125580,geobo
1577,Oruro,Mercado,MERCADO BARTOLIna SISA,,,-17977681,-67097945,geobo
1578,Oruro,Mercado,MERCADO CAKEO,,,-17951790,-67110216,geobo
1579,Oruro,Mercado,MERCADO CAMACHO,,,-17956560,-67116946,geobo
1580,Oruro,Mercado,MERCADO CAMPERO,,,-17970887,-67110124,geobo
1581,Oruro,Mercado,MERCADO CAMPESINO KANTUTA,,,-17949729,-67102134,geobo
1582,Oruro,Mercado,MERCADO DE LA URBANIZACION BUSTILLOS,,,-17970989,-67057449,geobo
1583,Oruro,Mercado,MERCADO DE VINTO,,,-17972553,-67047099,geobo
1584,Oruro,Mercado,MERCADO EDUARDO AVAROA,,,-17987156,-67113831,geobo
1585,Oruro,Mercado,MERCADO EVO MORALES,,,-17964218,-67096846,geobo
1586,Oruro,Mercado,MERCADO EX ADUAna,,,-17971128,-67109614,geobo
1587,Oruro,Mercado,MERCADO EX ADUAna,,,-17970832,-67108766,geobo
1588,Oruro,Mercado,MERCADO FERMIN LOPEZ,,,-17966703,-67114759,geobo
1589,Oruro,Mercado,MERCADO GRAN PODER,,,-17982801,-67091528,geobo
1590,Oruro,Mercado,MERCADO JORGE PALENQUE,,,-17980288,-67122542,geobo
1591,Oruro,Mercado,MERCADO KANTUTA,,,-17950140,-67102728,geobo
1592,Oruro,Mercado,MERCADO MAX FERnaNDEZ,,,-17968282,-67097516,geobo
1593,Oruro,Mercado,MERCADO MIRAFLORES,,,-17939167,-67113760,geobo
1594,Oruro,Mercado,MERCADO POPULAR INCAPOZO,,,-17944731,-67119907,geobo
1595,Oruro,Mercado,MERCADO PUMAS ANDINOS,,,-17995669,-67068767,geobo
1596,Oruro,Mercado,MERCADO RAFAEL PABON,,,-17984349,-67103112,geobo
1597,Oruro,Mercado,MERCADO RAFAEL PABON,,,-17983357,-67102600,geobo
1598,Oruro,Mercado,MERCADO ROBERTO YOUNG,,,-17977894,-67132851,geobo
1599,Oruro,Mercado,MERCADO SAN JOSE,,,-17957845,-67123555,geobo
1600,Oruro,Mercado,MERCADO SAN PEDRO,,,-17945813,-67113232,geobo
1601,Oruro,Mercado,MERCADO V. FATIMA,,,-17959330,-67117941,geobo
1602,Oruro,Mercado,MERCADO VENEZUELA,,,-17938068,-67110484,geobo
1603,Oruro,Mercado,MERCADO VILLA VICTORIA,,,-17975276,-67054342,geobo
1604,Oruro,Mercado,MERCADO WHALTER KHON,,,-17980694,-67116353,geobo
1605,Oruro,Mercado,MKCROMERCADO CLAUDOA,,,-17962785,-67110530,geobo
1606,Oruro,Mercado,MERCADO CENTRAL EDUARDO AVAROA DE COMERCIANTES MINORISTAS MACHACAMARCA,,,-18173053,-67021538,geobo
1607,Oruro,Mercado,MERCADO 27 DE JUNIO,,,-18286804,-66834589,geobo
1608,Oruro,Mercado,MERCADO CENTRAL POOPO,,,-18380705,-66968743,geobo
1609,Oruro,Mercado,MERCADO CENTRAL HUARI,,,-19012678,-66776991,geobo
1610,Pando,Mercado,MERCADO CENTRAL,,,-11488927,-67245525,geobo
1611,Pando,Mercado,MERCADO,,,-11104234,-67556848,geobo
1612,Pando,Mercado,MERCADO CENTRAL SANTA ROSA DE PUERTO RICO,,,-11107285,-67552912,geobo
1613,Pando,Mercado,MERCADO CENTRAL DE COBIJA,,,-11021479,-68756778,geobo
1614,Pando,Mercado,MERCADO naZARIA,,,-11035075,-68776196,geobo
1615,Pando,Mercado,MERCADO PARAISO,,,-11028169,-68775494,geobo
1616,Potosí,Mercado,MERCADO ANTOFAGASTA,,,-20461438,-66825124,geobo
1617,Potosí,Mercado,MERCADO AVENIDA POTOSI,,,-20464288,-66825113,geobo
1618,Potosí,Mercado,MERCADO EL GALPON,,,-20463768,-66824355,geobo
1619,Potosí,Mercado,MERCADO EL PROGRESO,,,-20460246,-66831732,geobo
1620,Potosí,Mercado,MERCADO LINDO,,,-20467002,-66818474,geobo
1621,Potosí,Mercado,MERCADO MIRAFLORES,,,-20454092,-66830047,geobo
1622,Potosí,Mercado,MERCADO VALENTIN ARAMAYO,,,-20460096,-66822461,geobo
1623,Potosí,Mercado,MERCADO CENTRAL,,,-19554008,-65453847,geobo
1624,Potosí,Mercado,MERCADO DE CARNE,,,-19554367,-65453546,geobo
1625,Potosí,Mercado,FARMACIA SAN NICOLAS DE BARI  DE VERONICA MERCADO,,,-22085390,-65600391,geobo
1626,Potosí,Mercado,MERCADO 20 DE MAYO,,,-22092498,-65596174,geobo
1627,Potosí,Mercado,MERCADO 3 DE MARZO,,,-22093090,-65595612,geobo
1628,Potosí,Mercado,MERCADO ABASTO,,,-22084558,-65602377,geobo
1629,Potosí,Mercado,MERCADO CAMPESINO DE VILLAZON,,,-22083492,-65602330,geobo
1630,Potosí,Mercado,MERCADO HUMMER,,,-22095249,-65595947,geobo
1631,Potosí,Mercado,MERCADO ILIODORO VILLAZON,,,-22086030,-65599551,geobo
1632,Potosí,Mercado,MERCADO LA PAZ,,,-22094132,-65595924,geobo
1633,Potosí,Mercado,MERCADO MODESTO OMISTE,,,-22087795,-65596928,geobo
1634,Potosí,Mercado,MERCADO MUNICIPAL VIVANDERAS,,,-22095309,-65597081,geobo
1635,Potosí,Mercado,MERCADO SAN MARTIN,,,-22092896,-65593529,geobo
1636,Potosí,Mercado,MERCADO URCUPIÑA,,,-22092559,-65595960,geobo
1637,Potosí,Mercado,MERCADO CAMPESINO,,,-18424272,-66582350,geobo
1638,Potosí,Mercado,MERCADO CENTRAL,,,-18426036,-66584123,geobo
1639,Potosí,Mercado,MERCADO CENTRAL SAN MIGUEL,,,-18466737,-66569741,geobo
1640,Potosí,Mercado,MERCADO  VILLA FATIMA,,,-21435589,-65722821,geobo
1641,Potosí,Mercado,MERCADO CAMPESINO,,,-21451096,-65717654,geobo
1642,Potosí,Mercado,MERCADO GIL DURAN,,,-21444294,-65718964,geobo
1643,Potosí,Mercado,MERCADO LA PAZ,,,-21438262,-65718977,geobo
1644,Potosí,Mercado,MERCADO NEGRO,,,-21441713,-65719483,geobo
1645,Potosí,Mercado,MERCADO 10 DE NOVIEMBRE,,,-19587293,-65755027,geobo
1646,Potosí,Mercado,MERCADO ABASTO,,,-19573918,-65756220,geobo
1647,Potosí,Mercado,MERCADO BALLIVIAN,,,-19590828,-65750664,geobo
1648,Potosí,Mercado,MERCADO CALVARIO,,,-19597349,-65748141,geobo
1649,Potosí,Mercado,MERCADO CAMPESINO,,,-19590715,-65744795,geobo
1650,Potosí,Mercado,MERCADO CHUQUIMIA,,,-19580592,-65763242,geobo
1651,Potosí,Mercado,MERCADO GREMIAL,,,-19586429,-65756248,geobo
1652,Potosí,Mercado,MERCADO LAS LECHERIAS,,,-19559251,-65758533,geobo
1653,Potosí,Mercado,MERCADO PLAZA EL MINERO,,,-19594868,-65749974,geobo
1654,Potosí,Mercado,MERCADO SANTIAGO,,,-19593824,-65756725,geobo
1655,Potosí,Mercado,MERCADO SOLIDARIO SATELITE,,,-19567146,-65767717,geobo
1656,Potosí,Mercado,MERCADO T IKA LOMA,,,-19582211,-65745107,geobo
1657,Potosí,Mercado,MERCADO VICUÑAS,,,-19588179,-65758417,geobo
1658,Potosí,Mercado,MERCADO VILLA COPACABAna,,,-19574925,-65773255,geobo
1659,Santa Cruz,Mercado,MERCADO 25 DE FEBRERO,,,-17757663,-62995103,geobo
1660,Santa Cruz,Mercado,MERCADO 25 DE OCTUBRE,,,-17752873,-62995793,geobo
1661,Santa Cruz,Mercado,MERCADO CENTRAL DEL TORNO,,,-17995009,-63383537,geobo
1662,Santa Cruz,Mercado,MERCADO PRIVADO 18 DE NOVIEMBRE,,,-17988305,-63379947,geobo
1663,Santa Cruz,Mercado,MERCADO MUNICIPAL DE JOROCHITO,,,-18056598,-63427720,geobo
1664,Santa Cruz,Mercado,MERCADO CUMBRE DE LAS AMERICAS,,,-17900659,-63284668,geobo
1665,Santa Cruz,Mercado,MERCADO KM 13,,,-17880212,-63268778,geobo
1666,Santa Cruz,Mercado,"MERCADO MUNICIPAL EL CARMEN (VENTA DE VERDURAS ,FRUTAS,ABARROTES,PRODUCTOS LACTEOS,VENTA DE CARNE DE RES,POLLO,CERDO,COMIDAS,JUGUETES,PAN,ARTICULOS PARA EL HOGAR,LIBRERIA,VENTA DE ROPA USADA,VENTA DE ROPA NUEVA,CALSADOS Y CELULARES)",,,-17855261,-63249279,geobo
1667,Santa Cruz,Mercado,MERCADO MUNICIPAL LA GUARDIA,,,-17893381,-63329036,geobo
1668,Santa Cruz,Mercado,MERCADO POPULAR DE BARRIO LINDO,,,-17899528,-63269622,geobo
1669,Santa Cruz,Mercado,MERCADO SAN JOSE,,,-17942732,-63351827,geobo
1670,Santa Cruz,Mercado,ASOCIACION GREMIAL DE COMERCIATES MINORISTAS  18 DE AGOSTO  DEL MERCADO DE LA URBANIZACION  EL RECREO,,,-17885480,-63095221,geobo
1671,Santa Cruz,Mercado,ASOCICION 14 DE AGOSTO MERCADO AMBORO,,,-17866398,-63136977,geobo
1672,Santa Cruz,Mercado,MERCADO,,,-17890056,-63179042,geobo
1673,Santa Cruz,Mercado,MERCADO,,,-17800382,-63170193,geobo
1674,Santa Cruz,Mercado,MERCADO 1 DE MARZO,,,-17745513,-63117157,geobo
1675,Santa Cruz,Mercado,MERCADO 1 DE MAYO,,,-17722294,-63104333,geobo
1676,Santa Cruz,Mercado,MERCADO 12 DE OCTUBRE,,,-17754974,-63179537,geobo
1677,Santa Cruz,Mercado,MERCADO 12 DE OCTUBRE,,,-17754742,-63179727,geobo
1678,Santa Cruz,Mercado,MERCADO 12:DE OCTUBRE,,,-17754939,-63179790,geobo
1679,Santa Cruz,Mercado,MERCADO 2 DE AGOSTO,,,-17733994,-63142936,geobo
1680,Santa Cruz,Mercado,MERCADO 27 DE MAYO,,,-17826509,-63094047,geobo
1681,Santa Cruz,Mercado,MERCADO 7 CALLES,,,-17786370,-63185769,geobo
1682,Santa Cruz,Mercado,MERCADO ABASTO,,,-17796277,-63204430,geobo
1683,Santa Cruz,Mercado,MERCADO ALTO SAN PEDRO,,,-17810989,-63188765,geobo
1684,Santa Cruz,Mercado,MERCADO ASOCIACION 4 DE NOVIEMBRE,,,-17778434,-63202878,geobo
1685,Santa Cruz,Mercado,MERCADO BARRIO LINDO 12 DE JULIO,,,-17789235,-63167018,geobo
1686,Santa Cruz,Mercado,MERCADO BELEN,,,-17755077,-63188109,geobo
1687,Santa Cruz,Mercado,MERCADO BIBOSI,,,-17724225,-63110013,geobo
1688,Santa Cruz,Mercado,MERCADO BIBOSI,,,-17724649,-63109804,geobo
1689,Santa Cruz,Mercado,MERCADO BIBOSI,,,-17724392,-63109949,geobo
1690,Santa Cruz,Mercado,MERCADO BIBOSI,,,-17724121,-63109707,geobo
1691,Santa Cruz,Mercado,MERCADO BIBOSI,,,-17724549,-63109531,geobo
1692,Santa Cruz,Mercado,MERCADO BIBOSI,,,-17724544,-63109886,geobo
1693,Santa Cruz,Mercado,MERCADO BIBOSI,,,-17724277,-63109641,geobo
1694,Santa Cruz,Mercado,MERCADO BIBOSI,,,-17724428,-63109577,geobo
1695,Santa Cruz,Mercado,MERCADO CAMPESINO,,,-17777530,-63108242,geobo
1696,Santa Cruz,Mercado,MERCADO COMUNIDAD LAS PIEDADES,,,-17740338,-63055419,geobo
1697,Santa Cruz,Mercado,MERCADO COPACABAna,,,-17826495,-63125938,geobo
1698,Santa Cruz,Mercado,MERCADO CHACARILLA,,,-17773012,-63150537,geobo
1699,Santa Cruz,Mercado,MERCADO CHINBOL,,,-17783481,-63174038,geobo
1700,Santa Cruz,Mercado,MERCADO DE BARRIO  (SIN NOMBRE),,,-17854719,-63041063,geobo
1701,Santa Cruz,Mercado,MERCADO ECOLOGICO PATUJU,,,-17773776,-63052784,geobo
1702,Santa Cruz,Mercado,"MERCADO EL DORADO NORTE CONSTA DE 99 PUESTO, 1PUESTO DE LICORERIA , 3 PUESTOS DE DULCES Y GALLETAS, 2 PUESTOS EMBUTIDOS Y FIAMBRES, 2 PUESTOS DE VENTA DE COCA, 3 PUESTOS DE REGALOS Y JUGUETERIA, 5 PUESTOS DE CARNICERIA DE POLLO, 5 PUESTOS DE VERDURAS, 3",,,-17735459,-63098157,geobo
1703,Santa Cruz,Mercado,MERCADO EL FUERTE,,,-17847103,-63147983,geobo
1704,Santa Cruz,Mercado,MERCADO EL PROGRESO,,,-17823311,-63136074,geobo
1705,Santa Cruz,Mercado,MERCADO EL QUIOR,,,-17847159,-63081322,geobo
1706,Santa Cruz,Mercado,MERCADO EL TRIUNFO,,,-17861001,-63154675,geobo
1707,Santa Cruz,Mercado,MERCADO FLORIDA,,,-17870530,-63166894,geobo
1708,Santa Cruz,Mercado,MERCADO GUAPILO VENTA,,,-17765632,-63087175,geobo
1709,Santa Cruz,Mercado,MERCADO GUAPURU,,,-17851729,-63099774,geobo
1710,Santa Cruz,Mercado,MERCADO GUAPURU 2,,,-17810605,-63104579,geobo
1711,Santa Cruz,Mercado,MERCADO INTERnaCIOnaL,,,-17796028,-63105944,geobo
1712,Santa Cruz,Mercado,MERCADO JULIO LEYGUE,,,-17731247,-63121514,geobo
1713,Santa Cruz,Mercado,MERCADO LA AMISTA,,,-17837632,-63176965,geobo
1714,Santa Cruz,Mercado,MERCADO LA CUCHILLA (COMERCIO),,,-17826290,-63201526,geobo
1715,Santa Cruz,Mercado,MERCADO LA MORITA,,,-17816430,-63187816,geobo
1716,Santa Cruz,Mercado,MERCADO LA PRIMAVERA,,,-17823398,-63163838,geobo
1717,Santa Cruz,Mercado,MERCADO LA RAMADA,,,-17791848,-63188893,geobo
1718,Santa Cruz,Mercado,MERCADO LA RAMADA,,,-17793109,-63187990,geobo
1719,Santa Cruz,Mercado,MERCADO LA RAMADA,,,-17793286,-63188291,geobo
1720,Santa Cruz,Mercado,MERCADO LA RAMADA,,,-17793257,-63188550,geobo
1721,Santa Cruz,Mercado,MERCADO LA RAMADA,,,-17792060,-63188952,geobo
1722,Santa Cruz,Mercado,MERCADO LA RAMADA,,,-17793194,-63188449,geobo
1723,Santa Cruz,Mercado,MERCADO LA RAMADA,,,-17793310,-63187715,geobo
1724,Santa Cruz,Mercado,MERCADO LA RAMADA,,,-17793391,-63187901,geobo
1725,Santa Cruz,Mercado,MERCADO LA RAMADA,,,-17793346,-63187831,geobo
1726,Santa Cruz,Mercado,MERCADO LA RAMADA,,,-17793399,-63188054,geobo
1727,Santa Cruz,Mercado,MERCADO LA RAMADA,,,-17793228,-63187609,geobo
1728,Santa Cruz,Mercado,MERCADO LA RAMADA,,,-17793120,-63187841,geobo
1729,Santa Cruz,Mercado,MERCADO LA RAMADA,,,-17793170,-63187456,geobo
1730,Santa Cruz,Mercado,MERCADO LA RAMADA,,,-17793547,-63188151,geobo
1731,Santa Cruz,Mercado,MERCADO LA RAMADA,,,-17792843,-63188737,geobo
1732,Santa Cruz,Mercado,MERCADO LA RAMADS,,,-17791634,-63188703,geobo
1733,Santa Cruz,Mercado,MERCADO LAS PAMPITAS,,,-17769147,-63122608,geobo
1734,Santa Cruz,Mercado,MERCADO LAZARETO,,,-17783124,-63159894,geobo
1735,Santa Cruz,Mercado,MERCADO LIBERTAD,,,-17741980,-63086626,geobo
1736,Santa Cruz,Mercado,MERCADO LOS POCITOS,,,-17841486,-63110585,geobo
1737,Santa Cruz,Mercado,MERCADO LOS POZOS,,,-17778467,-63177598,geobo
1738,Santa Cruz,Mercado,MERCADO MAYORISTA ABASTO 2,,,-17849325,-63231043,geobo
1739,Santa Cruz,Mercado,MERCADO MIRAFLORES,,,-17800226,-63130373,geobo
1740,Santa Cruz,Mercado,MERCADO MODELO PLAN 3000,,,-17821496,-63147411,geobo
1741,Santa Cruz,Mercado,MERCADO MUNICIPAL ABASTO 3,,,-17828319,-63208275,geobo
1742,Santa Cruz,Mercado,MERCADO MUNICIPAL EL BOSQUE,,,-17812737,-63214771,geobo
1743,Santa Cruz,Mercado,MERCADO MUNICIPAL EL TRILLO,,,-17760545,-63127731,geobo
1744,Santa Cruz,Mercado,MERCADO MUNICIPAL FORTALEZA,,,-17863387,-63160854,geobo
1745,Santa Cruz,Mercado,MERCADO MUNICIPAL LOS TUSEQUIS,,,-17741709,-63154345,geobo
1746,Santa Cruz,Mercado,MERCADO MUNICIPAL MAGISTERIO SUR,,,-17870993,-63178297,geobo
1747,Santa Cruz,Mercado,MERCADO MUNICIPAL TURERE,,,-17842328,-63100562,geobo
1748,Santa Cruz,Mercado,MERCADO MUSICAL 26 DE ABRIL,,,-17829840,-63174521,geobo
1749,Santa Cruz,Mercado,MERCADO MUTUALISTA,,,-17762798,-63161995,geobo
1750,Santa Cruz,Mercado,MERCADO NUEVA EZPERANZA,,,-17735383,-63111870,geobo
1751,Santa Cruz,Mercado,MERCADO PLAN 3000,,,-17823292,-63112258,geobo
1752,Santa Cruz,Mercado,MERCADO PRIMERO DE MAYO,,,-17798178,-63132608,geobo
1753,Santa Cruz,Mercado,MERCADO RETOÑO,,,-17740034,-63073727,geobo
1754,Santa Cruz,Mercado,"MERCADO SAN ANTONIO VENTA DE ABARROTES, VENTA DE CARNE DE RES, POLLO Y CERDO, VENTA DE ROPA NUEBA, VENTA DE ROPA USADA  VENTA DE  CALZADOS, VENTA DE PAN, VENTA DE VERDURAS, VENTA FRUTA, VENTA DE PRODUCTOS DE LIMPIEZA DEL HOGAR",,,-17826107,-63226997,geobo
1755,Santa Cruz,Mercado,MERCADO SAN JORGE,,,-17736622,-63090661,geobo
1756,Santa Cruz,Mercado,MERCADO SAN JUAN,,,-17791105,-63137102,geobo
1757,Santa Cruz,Mercado,MERCADO SAN LUIS,,,-17783839,-63195445,geobo
1758,Santa Cruz,Mercado,MERCADO SANTA CRUZ SUR,,,-17850954,-63181306,geobo
1759,Santa Cruz,Mercado,MERCADO SANTA ROSA,,,-17810874,-63189433,geobo
1760,Santa Cruz,Mercado,MERCADO TOBOROCH,,,-17848762,-63078859,geobo
1761,Santa Cruz,Mercado,MERCADO VICTORIA,,,-17815400,-63109698,geobo
1762,Santa Cruz,Mercado,MERCADO VICTORIA,,,-17814555,-63109709,geobo
1763,Santa Cruz,Mercado,MERCADO VICTORIA,,,-17817643,-63109736,geobo
1764,Santa Cruz,Mercado,MERCADO VICTORIA,,,-17816903,-63109731,geobo
1765,Santa Cruz,Mercado,MERCADO VILLA ESPERANZA,,,-17863046,-63168704,geobo
1766,Santa Cruz,Mercado,MERCADO VILLA FATIMA,,,-17812977,-63202617,geobo
1767,Santa Cruz,Mercado,MERCADO VIRGEN DEL LUJAN,,,-17754417,-63124179,geobo
1768,Santa Cruz,Mercado,MIKRO MERCADO LA BOBEDA,,,-17766734,-63150704,geobo
1769,Santa Cruz,Mercado,VENTAS AL POR MENOR EN EL MERCADO MAX FERnaNDEZ,,,-17868127,-63194996,geobo
1770,Santa Cruz,Mercado,MERCADO ABASTO,,,-20044980,-63531708,geobo
1771,Santa Cruz,Mercado,MERCADO MINORISTA SAN ANTONIO,,,-20039303,-63529746,geobo
1772,Santa Cruz,Mercado,MERCADO SAN ANTONIO,,,-20039322,-63530007,geobo
1773,Santa Cruz,Mercado,MERCADO MUNICIPAL DE ROBORE,,,-18329536,-59756404,geobo
1774,Santa Cruz,Mercado,MERCADO 15 DE AGOSTO,,,-17843533,-60738172,geobo
1775,Santa Cruz,Mercado,MERCADO MODELO 15 DE AGOSTO,,,-17840549,-60742438,geobo
1776,Santa Cruz,Mercado,MERCADO MUNICIPAL CASTA ROJAS,,,-18180735,-63874751,geobo
1777,Santa Cruz,Mercado,MERCADO MUNICIPAL DE PUERTO QUIJARRO,,,-19004274,-57712068,geobo
1778,Santa Cruz,Mercado,MERCADO EL CARMEN,,,-18967900,-57799909,geobo
1779,Santa Cruz,Mercado,MERCADO CAMPESINO,,,-15892561,-63189353,geobo
1780,Santa Cruz,Mercado,MERCADO CENTRAL,,,-15898603,-63188809,geobo
1781,Santa Cruz,Mercado,MERCADO CAMPESINO 2 DE AGOSTO,,,-17455881,-63663217,geobo
1782,Santa Cruz,Mercado,MERCADO 1 DE MAYO,,,-17407409,-63730385,geobo
1783,Santa Cruz,Mercado,MERCADO SAN CARLOS,,,-17406954,-63730785,geobo
1784,Santa Cruz,Mercado,MERCADO COOPERATIVA,,,-17399496,-63824528,geobo
1785,Santa Cruz,Mercado,"MERCADO MUNICIPAL DE SAN JUAN ( VENTA AL POR MENOR DE ROPA ,JUGUETES,CD,ZAPATOS,ABARROTES,COTILLON, EN TIENDAS)",,,-17291464,-63852664,geobo
1786,Santa Cruz,Mercado,MERCADO,,,-17403511,-63885682,geobo
1787,Santa Cruz,Mercado,MERCADO AVAROA,,,-17401350,-63884304,geobo
1788,Santa Cruz,Mercado,MERCADO YAPACANI,,,-17403458,-63884986,geobo
1789,Santa Cruz,Mercado,MERCADO 8 DE OCTUBRE,,,-16133005,-62027461,geobo
1790,Santa Cruz,Mercado,MERCADO CONCEPCION,,,-16126790,-62031034,geobo
1791,Santa Cruz,Mercado,MERCADO CONCEPCION,,,-16125622,-62031018,geobo
1792,Santa Cruz,Mercado,MERCADO EL TROMPILLO,,,-16132529,-62026472,geobo
1793,Santa Cruz,Mercado,ASOCIACION GREMIAL DE COMERCIANTES MERCADO MUNICIPAL,,,-17271177,-62557058,geobo
1794,Santa Cruz,Mercado,MERCADO 4 CAÑADAS,,,-17262706,-62555873,geobo
1795,Santa Cruz,Mercado,MERCADO MUNICIPAL 24 DE SEPTIEMBRE,,,-16274346,-62501198,geobo
1796,Santa Cruz,Mercado,MERCADO DE SAN JULIAN,,,-16911647,-62617941,geobo
1797,Santa Cruz,Mercado,MERCADO SAN RAMON,,,-16613410,-62500517,geobo
1798,Santa Cruz,Mercado,MERCADO CAMPESINO,,,-17125372,-63228163,geobo
1799,Santa Cruz,Mercado,MERCADO  PRINCIPAL DE MONTERO,,,-17342849,-63247044,geobo
1800,Santa Cruz,Mercado,MERCADO BARRIENTOS,,,-17342596,-63246971,geobo
1801,Santa Cruz,Mercado,MERCADO DOMINICAL EL CARMEN,,,-17346524,-63259961,geobo
1802,Santa Cruz,Mercado,MERCADO EL CARMEN,,,-17346982,-63260559,geobo
1803,Santa Cruz,Mercado,MERCADO GERMAN MORENO,,,-17342964,-63249040,geobo
1804,Santa Cruz,Mercado,MERCADO POPULAR,,,-17349089,-63244717,geobo
1805,Santa Cruz,Mercado,MERCADO POPULAR,,,-17349234,-63245679,geobo
1806,Santa Cruz,Mercado,MERCADO PRINCIPAL DE MONTERO,,,-17342791,-63246664,geobo
1807,Santa Cruz,Mercado,MERCADO VILLA VERDE,,,-17334114,-63250422,geobo
1808,Santa Cruz,Mercado,MERCADO VILLA VERDE,,,-17333500,-63249318,geobo
1809,Santa Cruz,Mercado,SUPEMERCADO UNION NORTE,,,-17340973,-63256594,geobo
1810,Santa Cruz,Mercado,MERCADO BOLIVAR,,,-17356702,-63399027,geobo
1811,Santa Cruz,Mercado,MERCADO MUNICIPAL DE PORTACHUELO,,,-17356095,-63395383,geobo
1812,Santa Cruz,Mercado,MERCADO 5 DE FEBRERO,,,-17111718,-63597966,geobo
1813,Santa Cruz,Mercado,MERCADO ABASTO DE VALLEGRANDE,,,-18484165,-64101778,geobo
1814,Santa Cruz,Mercado,MERCADO CAMPESINO,,,-18492509,-64106702,geobo
1815,Santa Cruz,Mercado,MERCADO CELSO CAMACHO,,,-18491388,-64106893,geobo
1816,Santa Cruz,Mercado,MERCADO SAMUEL VILLAZON,,,-18491377,-64107197,geobo
